[2018/01/18 14:57:01] , 22.1354 , 22.3627 , 22.1614 , 22.9841
[2018/01/18 14:57:01] , 22.1224 , 22.4348 , 22.0337 , 22.9499
[2018/01/18 14:57:01] , 22.1167 , 22.3684 , 22.0199 , 23.0108
[2018/01/18 14:57:01] , 22.0751 , 22.4262 , 22.0891 , 22.9797
[2018/01/18 14:57:01] , 22.0782 , 22.3813 , 22.1888 , 23.0249
[2018/01/18 14:57:01] , 22.0215 , 22.4182 , 22.1273 , 22.9833
[2018/01/18 14:57:02] , 22.046 , 22.3395 , 22.1331 , 23.0207
[2018/01/18 14:57:02] , 22.0847 , 22.3392 , 22.0926 , 23.0583
[2018/01/18 14:57:02] , 22.0836 , 22.403 , 22.1117 , 22.9772
[2018/01/18 14:57:02] , 22.0904 , 22.2151 , 22.0975 , 23.0407
[2018/01/18 14:57:02] , 22.075 , 22.3325 , 22.2739 , 22.9893
[2018/01/18 14:57:02] , 22.0212 , 22.293 , 22.1784 , 23.0098
[2018/01/18 14:57:02] , 22.1234 , 22.2666 , 22.1628 , 23.0345
[2018/01/18 14:57:03] , 22.0507 , 22.3007 , 22.1545 , 22.9933
[2018/01/18 14:57:03] , 22.1284 , 22.2969 , 22.1242 , 23.0558
[2018/01/18 14:57:03] , 22.0284 , 22.2852 , 22.1829 , 23.0341
[2018/01/18 14:57:03] , 22.0307 , 22.2682 , 22.2635 , 22.9613
[2018/01/18 14:57:03] , 22.0946 , 22.3236 , 22.0543 , 22.9821
[2018/01/18 14:57:03] , 21.8276 , 22.2967 , 22.1287 , 22.9452
[2018/01/18 14:57:03] , 22.0398 , 22.2715 , 22.2243 , 23.0309
[2018/01/18 14:57:03] , 21.9566 , 22.292 , 22.1282 , 23.009
[2018/01/18 14:57:04] , 22.0583 , 22.3349 , 22.1173 , 23.0184
[2018/01/18 14:57:04] , 22.0197 , 22.2955 , 22.1253 , 23.017
[2018/01/18 14:57:04] , 22.0071 , 22.2851 , 22.0965 , 23.042
[2018/01/18 14:57:04] , 21.9809 , 22.316 , 22.0893 , 23.0054
[2018/01/18 14:57:04] , 21.9626 , 22.255 , 22.2276 , 23.0318
[2018/01/18 14:57:04] , 22.0179 , 22.2358 , 22.2037 , 23.0502
[2018/01/18 14:57:04] , 21.9796 , 22.2773 , 22.0808 , 23.0085
[2018/01/18 14:57:05] , 22.0308 , 22.2788 , 22.22 , 22.9773
[2018/01/18 14:57:05] , 21.9717 , 22.2699 , 21.998 , 22.9995
[2018/01/18 14:57:05] , 22.0323 , 22.2668 , 22.078 , 23.0153
[2018/01/18 14:57:05] , 22.0402 , 22.246 , 22.017 , 23.067
[2018/01/18 14:57:05] , 22.0522 , 22.2851 , 22.1253 , 22.994
[2018/01/18 14:57:05] , 21.9987 , 22.2545 , 22.1124 , 22.9348
[2018/01/18 14:57:05] , 22.0143 , 22.2289 , 22.093 , 23.0437
[2018/01/18 14:57:05] , 22.0522 , 22.279 , 22.0001 , 23.0695
[2018/01/18 14:57:06] , 22.0146 , 22.2243 , 22.1853 , 23.0513
[2018/01/18 14:57:06] , 21.8841 , 22.2626 , 22.0473 , 23.0451
[2018/01/18 14:57:06] , 22.0244 , 22.3072 , 22.1463 , 22.9829
[2018/01/18 14:57:06] , 22.1078 , 22.2428 , 22.0711 , 23.0755
[2018/01/18 14:57:06] , 22.0265 , 22.2575 , 22.1508 , 22.9628
[2018/01/18 14:57:06] , 22.0168 , 22.2748 , 22.0623 , 23.0279
[2018/01/18 14:57:06] , 22.0387 , 22.2444 , 22.1021 , 23.0933
[2018/01/18 14:57:06] , 22.0476 , 22.269 , 22.206 , 22.9987
[2018/01/18 14:57:07] , 22.0096 , 22.2371 , 22.0423 , 22.9741
[2018/01/18 14:57:07] , 22.0358 , 22.2342 , 22.2142 , 22.9924
[2018/01/18 14:57:07] , 22.0769 , 22.2134 , 22.1113 , 22.9986
[2018/01/18 14:57:07] , 22.1034 , 22.2616 , 22.118 , 23.0677
[2018/01/18 14:57:07] , 22.1036 , 22.2159 , 22.1117 , 23.0717
[2018/01/18 14:57:07] , 22.1377 , 22.2778 , 22.1567 , 23.0333
[2018/01/18 14:57:07] , 22.0702 , 22.2356 , 22.1699 , 23.0549
[2018/01/18 14:57:08] , 22.0732 , 22.25 , 22.162 , 23.0706
[2018/01/18 14:57:08] , 21.9573 , 22.2354 , 22.2365 , 23.0697
[2018/01/18 14:57:08] , 22.0903 , 22.2294 , 22.2227 , 23.0696
[2018/01/18 14:57:08] , 22.0591 , 22.3087 , 22.176 , 23.0148
[2018/01/18 14:57:08] , 22.0904 , 22.2749 , 22.1398 , 22.9847
[2018/01/18 14:57:08] , 22.0614 , 22.249 , 22.198 , 22.9819
[2018/01/18 14:57:08] , 22.1453 , 22.2398 , 22.1031 , 23.0068
[2018/01/18 14:57:08] , 22.0846 , 22.2663 , 22.0694 , 23.0297
[2018/01/18 14:57:09] , 22.1292 , 22.2482 , 22.0663 , 23.0066
[2018/01/18 14:57:09] , 22.0899 , 22.2899 , 22.1184 , 22.9566
[2018/01/18 14:57:09] , 22.1205 , 22.2709 , 22.0252 , 22.9565
[2018/01/18 14:57:09] , 22.0823 , 22.2327 , 22.0919 , 22.9817
[2018/01/18 14:57:09] , 22.1039 , 22.2816 , 22.0912 , 22.9954
[2018/01/18 14:57:09] , 22.0671 , 22.261 , 22.1298 , 22.9966
[2018/01/18 14:57:09] , 22.0911 , 22.2751 , 22.147 , 23.0059
[2018/01/18 14:57:10] , 22.1525 , 22.2604 , 22.1075 , 22.9336
[2018/01/18 14:57:10] , 22.0784 , 22.2864 , 22.047 , 22.9636
[2018/01/18 14:57:10] , 22.1263 , 22.2478 , 22.1212 , 22.9412
[2018/01/18 14:57:10] , 22.0715 , 22.2579 , 22.0961 , 22.9849
[2018/01/18 14:57:10] , 22.0665 , 22.2201 , 22.1211 , 22.9888
[2018/01/18 14:57:10] , 22.0797 , 22.2121 , 22.1439 , 22.9892
[2018/01/18 14:57:10] , 22.0832 , 22.2228 , 22.1551 , 23.0098
[2018/01/18 14:57:10] , 22.063 , 22.2784 , 22.0582 , 22.9705
[2018/01/18 14:57:11] , 22.0293 , 22.2402 , 22.1131 , 23.0195
[2018/01/18 14:57:11] , 22.0968 , 22.2481 , 22.1842 , 22.9554
[2018/01/18 14:57:11] , 22.0802 , 22.2352 , 22.1587 , 23.0341
[2018/01/18 14:57:11] , 22.0582 , 22.2477 , 22.0858 , 23.055
[2018/01/18 14:57:11] , 21.9992 , 22.2989 , 22.1612 , 23.0157
[2018/01/18 14:57:11] , 22.0895 , 22.2238 , 22.1931 , 23.0807
[2018/01/18 14:57:11] , 22.0476 , 22.2307 , 22.1095 , 23.0524
[2018/01/18 14:57:12] , 22.0848 , 22.2313 , 22.1474 , 23.0246
[2018/01/18 14:57:12] , 22.0108 , 22.2929 , 22.1554 , 23.0313
[2018/01/18 14:57:12] , 22.0245 , 22.237 , 22.106 , 23.0433
[2018/01/18 14:57:12] , 22.044 , 22.2934 , 22.0719 , 23.0947
[2018/01/18 14:57:12] , 22.048 , 22.278 , 22.1349 , 23.0513
[2018/01/18 14:57:12] , 22.037 , 22.231 , 22.0882 , 23.0771
[2018/01/18 14:57:12] , 22.0679 , 22.2313 , 22.1523 , 23.0315
[2018/01/18 14:57:12] , 22.0479 , 22.2587 , 22.0648 , 23.0913
[2018/01/18 14:57:13] , 22.0939 , 22.243 , 22.1547 , 23.0967
[2018/01/18 14:57:13] , 22.0526 , 22.2256 , 22.1492 , 23.1041
[2018/01/18 14:57:13] , 22.1035 , 22.2354 , 22.0645 , 23.1116
[2018/01/18 14:57:13] , 22.0967 , 22.2317 , 22.0636 , 23.0986
[2018/01/18 15:01:16] , 19.978 , 20.0759 , 20.2149 , 20.9335
[2018/01/18 15:01:16] , 21.8306 , 21.9967 , 21.9228 , 22.8069
[2018/01/18 15:01:16] , 21.9967 , 22.128 , 22.1715 , 23.0229
[2018/01/18 15:01:16] , 22.0301 , 22.1901 , 22.1849 , 22.9763
[2018/01/18 15:01:16] , 22.0582 , 22.1524 , 22.2181 , 22.9675
[2018/01/18 15:01:16] , 22.0106 , 22.1832 , 22.228 , 22.9849
[2018/01/18 15:01:16] , 22.0564 , 22.1472 , 22.2652 , 23.0025
[2018/01/18 15:01:17] , 22.0332 , 22.1463 , 22.1753 , 23.0133
[2018/01/18 15:01:17] , 22.0311 , 22.1302 , 22.2468 , 22.9503
[2018/01/18 15:01:17] , 22.04 , 22.1903 , 22.2191 , 22.9628
[2018/01/18 15:01:17] , 22.1388 , 22.141 , 22.1437 , 22.9937
[2018/01/18 15:01:17] , 22.0589 , 22.1571 , 22.2621 , 22.9645
[2018/01/18 15:01:17] , 22.0653 , 22.1722 , 22.2935 , 22.9801
[2018/01/18 15:01:17] , 22.1457 , 22.1713 , 22.1368 , 23.0112
[2018/01/18 15:01:17] , 22.0595 , 22.194 , 22.1362 , 22.9615
[2018/01/18 15:01:18] , 22.0221 , 22.1824 , 22.2136 , 22.9524
[2018/01/18 15:01:18] , 22.0688 , 22.17 , 22.2913 , 22.9516
[2018/01/18 15:01:18] , 22.0799 , 22.1301 , 22.1662 , 22.9744
[2018/01/18 15:01:18] , 22.0923 , 22.188 , 22.2414 , 22.9719
[2018/01/18 15:01:18] , 22.1367 , 22.2183 , 22.1822 , 22.9488
[2018/01/18 15:01:18] , 22.1271 , 22.18 , 22.2589 , 22.9444
[2018/01/18 15:01:18] , 22.174 , 22.1811 , 22.1633 , 22.9691
[2018/01/18 15:01:19] , 22.1419 , 22.1949 , 22.2435 , 22.9577
[2018/01/18 15:01:19] , 22.0957 , 22.1597 , 22.1231 , 22.9863
[2018/01/18 15:01:19] , 22.2099 , 22.161 , 22.1783 , 22.9341
[2018/01/18 15:01:19] , 22.1064 , 22.1954 , 22.2197 , 22.9636
[2018/01/18 15:01:19] , 22.1448 , 22.2053 , 22.1711 , 22.9252
[2018/01/18 15:01:19] , 22.0982 , 22.2085 , 22.2783 , 22.956
[2018/01/18 15:01:19] , 22.1532 , 22.1905 , 22.2311 , 22.9565
[2018/01/18 15:01:19] , 22.1559 , 22.157 , 22.3066 , 22.968
[2018/01/18 15:01:20] , 22.122 , 22.1859 , 22.3294 , 22.9393
[2018/01/18 15:01:20] , 22.1622 , 22.2067 , 22.2061 , 22.9481
[2018/01/18 15:01:20] , 22.1476 , 22.2177 , 22.1198 , 22.9901
[2018/01/18 15:01:20] , 22.144 , 22.2279 , 22.2509 , 22.9619
[2018/01/18 15:01:20] , 22.1778 , 22.2174 , 22.1853 , 22.9388
[2018/01/18 15:01:20] , 22.1695 , 22.1914 , 22.2773 , 22.891
[2018/01/18 15:01:20] , 22.2052 , 22.1616 , 22.231 , 22.9437
[2018/01/18 15:01:21] , 22.172 , 22.1817 , 22.1835 , 22.9303
[2018/01/18 15:01:21] , 22.185 , 22.1972 , 22.1245 , 22.9427
[2018/01/18 15:01:21] , 22.1611 , 22.1667 , 22.2308 , 22.9165
[2018/01/18 15:01:21] , 22.1475 , 22.2278 , 22.1766 , 22.8981
[2018/01/18 15:01:21] , 22.1668 , 22.2014 , 22.0966 , 22.9147
[2018/01/18 15:01:21] , 22.1344 , 22.2537 , 22.2738 , 22.9459
[2018/01/18 15:01:21] , 22.1656 , 22.2197 , 22.1281 , 22.9328
[2018/01/18 15:01:21] , 22.1639 , 22.1939 , 22.058 , 22.9772
[2018/01/18 15:01:22] , 22.1478 , 22.2302 , 22.3022 , 22.931
[2018/01/18 15:01:22] , 22.185 , 22.2541 , 22.2743 , 22.8926
[2018/01/18 15:01:22] , 22.1747 , 22.2311 , 22.2536 , 22.8662
[2018/01/18 15:01:22] , 22.1442 , 22.2838 , 22.1765 , 22.9255
[2018/01/18 15:01:22] , 22.146 , 22.2361 , 22.2651 , 22.9332
[2018/01/18 15:01:22] , 22.1598 , 22.2113 , 22.2869 , 22.9247
[2018/01/18 15:01:22] , 22.1907 , 22.1954 , 22.102 , 22.9674
[2018/01/18 15:01:22] , 22.1024 , 22.219 , 22.092 , 22.937
[2018/01/18 15:01:23] , 22.0943 , 22.2052 , 22.2825 , 22.9274
[2018/01/18 15:01:23] , 22.1505 , 22.2039 , 22.3272 , 22.9219
[2018/01/18 15:01:23] , 22.1511 , 22.2106 , 22.2424 , 22.9328
[2018/01/18 15:01:23] , 22.1694 , 22.2226 , 22.2392 , 22.9042
[2018/01/18 15:01:23] , 22.1619 , 22.2465 , 22.1957 , 22.9153
[2018/01/18 15:01:23] , 22.102 , 22.2441 , 22.2145 , 22.9459
[2018/01/18 15:01:23] , 22.1171 , 22.2211 , 22.2731 , 22.9647
[2018/01/18 15:01:24] , 22.0797 , 22.2008 , 22.1463 , 22.9436
[2018/01/18 15:01:24] , 22.0786 , 22.199 , 22.2305 , 22.9303
[2018/01/18 15:01:24] , 22.0626 , 22.1988 , 22.1311 , 22.9564
[2018/01/18 15:01:24] , 22.0247 , 22.2033 , 22.2177 , 22.9337
[2018/01/18 15:01:24] , 22.0668 , 22.1855 , 22.2507 , 22.9225
[2018/01/18 15:01:24] , 22.025 , 22.1976 , 22.1033 , 22.9146
[2018/01/18 15:01:24] , 22.0144 , 22.1873 , 22.0284 , 22.971
[2018/01/18 15:01:24] , 21.9292 , 22.1453 , 22.2425 , 22.8825
[2018/01/18 15:01:25] , 21.992 , 22.1165 , 22.2324 , 22.879
[2018/01/18 15:01:25] , 21.9704 , 22.0911 , 22.2771 , 22.9107
[2018/01/18 15:01:25] , 21.9662 , 22.1434 , 22.1399 , 22.9295
[2018/01/18 15:01:25] , 21.7453 , 22.1003 , 22.1866 , 22.9381
[2018/01/18 15:01:25] , 21.9184 , 22.1146 , 22.1021 , 22.9526
[2018/01/18 15:01:25] , 21.9728 , 22.0613 , 22.1217 , 22.9334
[2018/01/18 15:01:25] , 21.9254 , 22.0815 , 22.1553 , 22.9156
[2018/01/18 15:01:26] , 21.8665 , 22.0628 , 22.1698 , 22.9026
[2018/01/18 15:01:26] , 21.8793 , 22.0293 , 22.1917 , 22.9083
[2018/01/18 15:01:26] , 21.8782 , 22.0512 , 22.2256 , 22.9133
[2018/01/18 15:01:26] , 21.8098 , 22.0009 , 22.2719 , 22.9138
[2018/01/18 15:01:26] , 21.8901 , 22.0145 , 22.1644 , 22.9161
[2018/01/18 15:01:26] , 21.8815 , 22.059 , 22.198 , 22.9049
[2018/01/18 15:01:26] , 21.8989 , 22.0243 , 22.0803 , 22.9747
[2018/01/18 15:01:26] , 21.8959 , 22.0553 , 22.1356 , 22.9491
[2018/01/18 15:01:27] , 21.8957 , 22.0513 , 22.1384 , 22.9444
[2018/01/18 15:01:27] , 21.8843 , 22.0419 , 22.1774 , 22.8664
[2018/01/18 15:01:27] , 21.8764 , 22.0342 , 22.1581 , 22.9461
[2018/01/18 15:01:27] , 21.9235 , 22.0881 , 22.2043 , 22.9236
[2018/01/18 15:01:27] , 21.9004 , 22.0703 , 22.2745 , 22.9741
[2018/01/18 15:01:27] , 21.9211 , 22.0595 , 22.1465 , 22.9216
[2018/01/18 15:01:27] , 21.9298 , 22.0677 , 22.2556 , 22.942
[2018/01/18 15:01:27] , 21.9124 , 22.1413 , 22.2587 , 22.9164
[2018/01/18 15:01:28] , 21.9518 , 22.1366 , 22.0379 , 22.9963
[2018/01/18 15:01:28] , 21.9098 , 22.1635 , 22.2002 , 22.9008
[2018/01/18 15:01:28] , 21.9743 , 22.0748 , 22.0759 , 22.9789
[2018/01/18 15:01:28] , 21.9483 , 22.1875 , 22.1718 , 22.9631
[2018/01/18 15:01:28] , 21.9687 , 22.159 , 22.1052 , 22.98
[2018/01/18 15:01:28] , 22.0344 , 22.1769 , 22.27 , 22.9084
[2018/01/18 15:01:28] , 21.9652 , 22.215 , 22.3078 , 22.9179
[2018/01/18 15:01:29] , 22.0249 , 22.1684 , 22.0903 , 22.953
[2018/01/18 15:01:29] , 22.003 , 22.1618 , 22.1798 , 22.9425
[2018/01/18 15:01:29] , 21.9897 , 22.2433 , 22.1834 , 22.9165
[2018/01/18 15:01:29] , 22.0272 , 22.1869 , 22.2248 , 22.9392
[2018/01/18 15:01:29] , 21.9713 , 22.2364 , 22.2012 , 22.9436
[2018/01/18 15:01:29] , 22.03 , 22.225 , 22.1603 , 22.9325
[2018/01/18 15:01:29] , 22.0263 , 22.2445 , 22.1953 , 22.9475
[2018/01/18 15:01:29] , 22.0943 , 22.2508 , 22.0983 , 22.9397
[2018/01/18 15:01:30] , 21.9071 , 22.2423 , 22.1874 , 22.9299
[2018/01/18 15:01:30] , 21.9741 , 22.2323 , 22.2433 , 22.9724
[2018/01/18 15:01:30] , 22.0303 , 22.2542 , 22.1687 , 22.99
[2018/01/18 15:01:30] , 22.024 , 22.2403 , 22.2052 , 22.9756
[2018/01/18 15:01:30] , 22.0234 , 22.2481 , 22.1333 , 22.9606
[2018/01/18 15:01:30] , 22.0439 , 22.2283 , 22.1177 , 22.9706
[2018/01/18 15:01:30] , 22.0048 , 22.2767 , 22.073 , 22.9259
[2018/01/18 15:01:30] , 21.9465 , 22.2059 , 22.2261 , 23.0131
[2018/01/18 15:01:31] , 21.9481 , 22.3476 , 22.0304 , 22.964
[2018/01/18 15:01:31] , 21.9141 , 22.2077 , 22.1972 , 22.9801
[2018/01/18 15:01:31] , 21.9201 , 22.1905 , 22.1691 , 22.8856
[2018/01/18 15:01:31] , 21.9092 , 22.1889 , 22.1665 , 22.9661
[2018/01/18 15:01:31] , 21.9288 , 22.1819 , 22.2779 , 22.9757
[2018/01/18 15:01:31] , 21.9396 , 22.1927 , 22.0807 , 22.9583
[2018/01/18 15:01:31] , 21.9133 , 22.1663 , 22.1972 , 22.9407
[2018/01/18 15:01:32] , 21.8699 , 22.1662 , 22.2055 , 22.9528
[2018/01/18 15:01:32] , 21.8887 , 22.1776 , 22.1493 , 22.9585
[2018/01/18 15:01:32] , 21.8791 , 22.1285 , 22.1624 , 22.9453
[2018/01/18 15:01:32] , 21.8827 , 22.1377 , 22.2548 , 22.9418
[2018/01/18 15:01:32] , 21.9491 , 22.1272 , 22.2654 , 22.9392
[2018/01/18 15:01:32] , 21.9779 , 22.1285 , 22.1274 , 22.9687
[2018/01/18 15:01:32] , 21.9965 , 22.1309 , 22.124 , 22.9805
[2018/01/18 15:01:32] , 21.9503 , 22.081 , 22.1464 , 22.9359
[2018/01/18 15:01:33] , 22.0327 , 22.0742 , 22.1052 , 22.9684
[2018/01/18 15:01:33] , 22.0288 , 22.1237 , 22.2792 , 22.9416
[2018/01/18 15:01:33] , 22.1196 , 22.1031 , 22.2448 , 22.9757
[2018/01/18 15:01:33] , 22.0207 , 22.099 , 22.1985 , 22.9743
[2018/01/18 15:01:33] , 22.0687 , 22.0621 , 22.2785 , 22.9308
[2018/01/18 15:01:39] , 22.5312 , 22.526 , 22.2243 , 22.9131
[2018/01/18 15:01:39] , 22.5641 , 22.6001 , 22.1829 , 22.9229
[2018/01/18 15:01:39] , 22.5603 , 22.6548 , 22.2361 , 22.8804
[2018/01/18 15:01:39] , 22.5462 , 22.621 , 22.3185 , 22.8789
[2018/01/18 15:01:40] , 22.5929 , 22.6088 , 22.1391 , 22.9266
[2018/01/18 15:01:40] , 22.5971 , 22.5826 , 22.2412 , 22.9287
[2018/01/18 15:01:40] , 22.5769 , 22.6669 , 22.1662 , 22.8536
[2018/01/18 15:01:40] , 22.6071 , 22.6266 , 22.1663 , 22.8741
[2018/01/18 15:01:40] , 22.5984 , 22.6275 , 22.1549 , 22.9491
[2018/01/18 15:01:40] , 22.5702 , 22.6618 , 22.2791 , 22.8874
[2018/01/18 15:01:40] , 22.5836 , 22.6878 , 22.3041 , 22.8681
[2018/01/18 15:01:40] , 22.6213 , 22.6628 , 22.1696 , 22.8458
[2018/01/18 15:01:41] , 22.6134 , 22.6605 , 22.2577 , 22.862
[2018/01/18 15:01:41] , 22.5921 , 22.6968 , 22.1381 , 22.8475
[2018/01/18 15:01:41] , 22.6267 , 22.6545 , 22.1705 , 22.885
[2018/01/18 15:01:41] , 22.6412 , 22.6506 , 22.2327 , 22.8131
[2018/01/18 15:01:41] , 22.5969 , 22.6434 , 22.2406 , 22.7951
[2018/01/18 15:01:41] , 22.6431 , 22.6747 , 22.2095 , 22.846
[2018/01/18 15:01:41] , 22.6336 , 22.6958 , 22.1702 , 22.8643
[2018/01/18 15:01:42] , 22.6396 , 22.6521 , 22.3079 , 22.8774
[2018/01/18 15:01:42] , 22.6447 , 22.7052 , 22.3272 , 22.8626
[2018/01/18 15:01:42] , 22.6634 , 22.6712 , 22.1946 , 22.8612
[2018/01/18 15:01:42] , 22.6514 , 22.6978 , 22.1893 , 22.836
[2018/01/18 15:01:42] , 22.7279 , 22.7139 , 22.2458 , 22.8086
[2018/01/18 15:01:42] , 22.6687 , 22.6994 , 22.1621 , 22.8655
[2018/01/18 15:01:42] , 22.6702 , 22.6547 , 22.2274 , 22.8592
[2018/01/18 15:01:42] , 22.6681 , 22.6598 , 22.2516 , 22.8518
[2018/01/18 15:01:43] , 22.6427 , 22.6693 , 22.2538 , 22.7781
[2018/01/18 15:01:43] , 22.6609 , 22.6155 , 22.1013 , 22.8947
[2018/01/18 15:01:43] , 22.6535 , 22.6585 , 22.174 , 22.8117
[2018/01/18 15:01:43] , 22.6619 , 22.6806 , 22.1146 , 22.7995
[2018/01/18 15:01:43] , 22.6764 , 22.6324 , 22.1205 , 22.8281
[2018/01/18 15:01:43] , 22.6823 , 22.6258 , 22.2236 , 22.8604
[2018/01/18 15:01:43] , 22.6372 , 22.6663 , 22.192 , 22.7971
[2018/01/18 15:01:43] , 22.6901 , 22.6471 , 22.1367 , 22.7982
[2018/01/18 15:01:44] , 22.663 , 22.6431 , 22.134 , 22.8668
[2018/01/18 15:01:44] , 22.6742 , 22.6587 , 22.1838 , 22.816
[2018/01/18 15:01:44] , 22.6296 , 22.6259 , 22.2089 , 22.8228
[2018/01/18 15:01:44] , 22.6803 , 22.6047 , 22.2248 , 22.8805
[2018/01/18 15:01:44] , 22.7146 , 22.5913 , 22.1511 , 22.8537
[2018/01/18 15:01:44] , 22.6424 , 22.6266 , 22.1831 , 22.8148
[2018/01/18 15:01:44] , 22.6541 , 22.6458 , 22.1609 , 22.8523
[2018/01/18 15:01:45] , 22.6574 , 22.6293 , 22.0678 , 22.7941
[2018/01/18 15:01:45] , 22.5984 , 22.5958 , 22.2598 , 22.887
[2018/01/18 15:01:45] , 22.6569 , 22.6681 , 22.1384 , 22.8315
[2018/01/18 15:01:45] , 22.7422 , 22.6085 , 22.1614 , 22.8744
[2018/01/18 15:01:45] , 22.6266 , 22.6555 , 22.1612 , 22.8212
[2018/01/18 15:01:45] , 22.6412 , 22.6302 , 22.2227 , 22.8164
[2018/01/18 15:01:45] , 22.6357 , 22.6484 , 22.2124 , 22.8707
[2018/01/18 15:01:45] , 22.6238 , 22.5589 , 22.0907 , 22.8665
[2018/01/18 15:01:46] , 22.5999 , 22.6305 , 22.2437 , 22.8525
[2018/01/18 15:01:46] , 22.5977 , 22.6667 , 22.2234 , 22.8466
[2018/01/18 15:01:46] , 22.5907 , 22.6905 , 22.0826 , 22.8164
[2018/01/18 15:01:46] , 22.6083 , 22.5946 , 22.1405 , 22.8616
[2018/01/18 15:01:46] , 22.5939 , 22.5995 , 22.0227 , 22.8863
[2018/01/18 15:01:46] , 22.5926 , 22.5704 , 22.1258 , 22.8908
[2018/01/18 15:01:46] , 22.5834 , 22.6087 , 22.1763 , 22.8615
[2018/01/18 15:01:47] , 22.5415 , 22.6077 , 22.1147 , 22.884
[2018/01/18 15:01:47] , 22.5537 , 22.6349 , 22.1365 , 22.8655
[2018/01/18 15:01:47] , 22.5411 , 22.6488 , 22.2114 , 22.8478
[2018/01/18 15:01:47] , 22.5445 , 22.6364 , 22.1339 , 22.8188
[2018/01/18 15:01:47] , 22.6132 , 22.5942 , 22.1816 , 22.8618
[2018/01/18 15:01:47] , 22.4712 , 22.6771 , 22.1107 , 22.7881
[2018/01/18 15:01:47] , 22.5541 , 22.6025 , 22.143 , 22.9024
[2018/01/18 15:01:47] , 22.5137 , 22.6208 , 22.0936 , 22.8808
[2018/01/18 15:01:48] , 22.5648 , 22.5905 , 22.064 , 22.9657
[2018/01/18 15:01:48] , 22.4805 , 22.6379 , 22.2117 , 22.9323
[2018/01/18 15:01:48] , 22.4842 , 22.6149 , 22.0998 , 22.9178
[2018/01/18 15:01:48] , 22.4777 , 22.5831 , 22.1761 , 22.8982
[2018/01/18 15:01:48] , 22.443 , 22.6099 , 22.1466 , 22.885
[2018/01/18 15:01:48] , 22.4375 , 22.5964 , 22.2169 , 22.9226
[2018/01/18 15:01:48] , 22.51 , 22.5746 , 22.082 , 22.9124
[2018/01/18 15:01:49] , 22.5463 , 22.5863 , 22.1404 , 22.8909
[2018/01/18 15:01:49] , 22.5085 , 22.5805 , 22.1411 , 22.914
[2018/01/18 15:01:49] , 22.4617 , 22.5618 , 22.1958 , 22.891
[2018/01/18 15:01:49] , 22.4689 , 22.5829 , 22.0801 , 22.9278
[2018/01/18 15:01:49] , 22.4877 , 22.5825 , 22.0445 , 22.9334
[2018/01/18 15:01:49] , 22.4781 , 22.5551 , 22.1347 , 22.927
[2018/01/18 15:01:49] , 22.5 , 22.5412 , 22.1748 , 22.9767
[2018/01/18 15:01:49] , 22.4267 , 22.5764 , 22.1556 , 22.9173
[2018/01/18 15:01:50] , 22.4702 , 22.591 , 22.1767 , 22.8868
[2018/01/18 15:01:50] , 22.4993 , 22.5741 , 22.0487 , 22.8908
[2018/01/18 15:01:50] , 22.4472 , 22.5657 , 22.1077 , 22.9186
[2018/01/18 15:01:50] , 22.4858 , 22.5353 , 22.063 , 22.9645
[2018/01/18 15:01:50] , 22.5053 , 22.544 , 22.0407 , 22.9185
[2018/01/18 15:01:50] , 22.4683 , 22.5721 , 22.1958 , 22.9668
[2018/01/18 15:01:50] , 22.4558 , 22.5587 , 22.2304 , 22.9004
[2018/01/18 15:01:51] , 22.4797 , 22.5142 , 22.106 , 22.94
[2018/01/18 15:01:51] , 22.5526 , 22.5078 , 22.0629 , 22.9733
[2018/01/18 15:01:51] , 22.4908 , 22.5232 , 22.0635 , 22.9444
[2018/01/18 15:01:51] , 22.4419 , 22.5064 , 22.1501 , 22.9395
[2018/01/18 15:01:51] , 22.4921 , 22.4934 , 22.1784 , 22.9801
[2018/01/18 15:01:51] , 22.5081 , 22.5425 , 22.0854 , 22.9473
[2018/01/18 15:01:51] , 22.5118 , 22.5104 , 22.168 , 22.9671
[2018/01/18 15:01:51] , 22.535 , 22.5235 , 22.1482 , 22.9621
[2018/01/18 15:01:52] , 22.4892 , 22.5292 , 22.1327 , 22.9159
[2018/01/18 15:01:52] , 22.5329 , 22.4932 , 22.1085 , 22.9597
[2018/01/18 15:01:52] , 22.5095 , 22.531 , 22.0699 , 22.9294
[2018/01/18 15:01:52] , 22.5759 , 22.5094 , 22.0891 , 22.9518
[2018/01/18 15:01:52] , 22.5728 , 22.5393 , 22.1502 , 22.9584
[2018/01/18 15:01:52] , 22.4698 , 22.5626 , 22.1124 , 22.9156
[2018/01/18 15:01:52] , 22.5152 , 22.5145 , 22.216 , 22.9802
[2018/01/18 15:01:53] , 22.5171 , 22.5124 , 22.1912 , 22.945
[2018/01/18 15:01:53] , 22.4967 , 22.5054 , 22.2574 , 22.9669
[2018/01/18 15:01:53] , 22.5062 , 22.5412 , 22.1472 , 22.9529
[2018/01/18 15:01:53] , 22.555 , 22.5194 , 22.16 , 22.9494
[2018/01/18 15:01:53] , 22.4956 , 22.4992 , 22.111 , 22.9513
[2018/01/18 15:01:53] , 22.5175 , 22.4495 , 22.0906 , 22.9721
[2018/01/18 15:01:53] , 22.5674 , 22.4997 , 22.1867 , 22.9739
